1_Taxon_sort_1,2_Taxon_sort_CandB_1,3_Taxon_common_name_2,4_Genus_name_2,5_Species_name_2,6_Subspecies_name_2,7_Taxon_scientific_name_CandB_2,8_Taxonomic_notes_2,9_Family_common_name_2,10_Family_scientific_name_2,11_Order_2,12_Sequence_of_orders_2,13_Family_within_order_2,14_Genus_within_family_2,15_Species_within_genus_2,16_Subspecies_within_species_2,17_Species_2,18_Subspecies_2,19_Ultrataxon_2,20_Ultrataxa_per_species_2,21_Species_per_genus_2,22_Genera_per_family_2,23_Families_per_order_2,24_Species_uniqueness_2,25_Ultrataxon_uniqueness_2,26_Patch_clade_3,27_Hackett_fine_clades_3,28_Hackett_coarse_clades_3,29_Population_description_4,30_Core_taxa_4,31_Non-breeding_populations_of_core_taxa_4,32_Extinct_4,33_Introduced_4,34_Vagrant_4,35_Supplementary_4,36_Endemic_entirely_in_Australia_4,37_Endemic_breeding_only_4,38_Non-breeding_only_4,39_Percent_in_Australia_breeding_4,40_Percent_in_Australia_non-breeding_4,41_Global_IUCN_status_2015_5,42_Global_IUCN_criteria_2015_5,43_Australian_status_1990_5,44_Australian_status_criteria_1990_5,45_Australian_status_2000_5,46_Australian_status_criteria_2000_5,47_Australian_status_2010_5,48_Australian_status_criteria_2010_5,49_Australian_status_July_2015_5,50_Australian_status_criteria_July_2015_5,51_EPBC_Status_July_2015_6,52_EPBC_year_listed_6,53_Bonn_Convention_6,54_CAMBA_6,55_JAMBA_6,56_ROKAMBA_6,57_Migratory_6,58_EPBC_Marine_6,59_ACT_status_2015_6,60_NSW_status_2015_6,61_NT_status_2015_6,62_QLD_status_2015_6,63_SA_status_2015_6,64_TAS_status_2015_6,65_VIC_status_2015_6,66_WA_status_2015,67_Australian_Capital_Territory_7,68_New_South_Wales_7,69_Northern_Territory_7,70_Queensland_7,71_South_Australia_7,72_Tasmania_7,73_Victoria_7,74_Western_Australia_7,75_Norfolk_Island_7,76_Lord_Howe_Island_7,77_Heard_Island_7,78_Macquarie_Island_7,79_Christmas_Island_7,80_Cocos_Keeling_Island_7,81_Ashmore_and_other_Indian_Ocean_islands_7,82_Coral_Sea_7,83_Australian_Fishing_Zone_7,84_Also_in_Papua_New_Guinea_7,85_Connectivity_with_Papua_New_Guinea_7,86_Also_in_Indonesia_7,87_Connectivity_with_Indonesia_7,88_Also_in_Timor-Leste_7,89_Connectivity_with_Timor-Leste_7,90_Also_in_New_Zealand_7,91_Connectivity_with_New_Zealand_7,92_Also_in_New_Caledonia_7,93_Connectivity_with_New_Caledonia_7,94_Australian_continental_island_only_7,95_Australian_oceanic_island_only_7,96_Body_length_8,97_Body_length_min_8,98_Body_length_max_8,99_Body_mass_average_8,100_Body_mass_min_8,101_Body_mass_max_8,102_Male_body_mass_average_8,103_Male_body_mass_min_8,104_Male_body_mass_max_8,105_Female_body_mass_average_8,106_Female_body_mass_min_8,107_Female_body_mass_max_8,108_Unsexed_body_mass_average_8,109_Unsexed_body_mass_min_8,110_Unsexed_body_mass_max_8,111_Source_of_body_mass_data_8,112_Brain_volume_8,113_Brain_mass_8,114_Brain_mass_residual_8,115_Feeding_habitat_Terrestrial_Arid_shrubland_9,116_Feeding_habitat_Terrestrial_Chenopod_shrubland_9,117_Feeding_habitat_Terrestrial_Heath_9,118_Feeding_habitat_Terrestrial_Triodia_hummock_grassland_9,119_Feeding_habitat_Terrestrial_Other_grassland_9,120_Feeding_habitat_Terrestrial_Mallee_9,121_Feeding_habitat_Terrestrial_Tropical_savanna_woodland_9,122_Feeding_habitat_Terrestrial_Temperate_dry_sclerophyll_forest_and_woodland_9,123_Feeding_habitat_Terrestrial_Temperate_wet_sclerophyll_forest_and_woodland_9,124_Feeding_habitat_Terrestrial_Rainforest_9,125_Feeding_habitat_Terrestrial_Mangrove_trees_9,126_Feeding_habitat_Inland_waters_Rivers_and_streams_9,127_Feeding_habitat_Inland_waters_Deep_open_water_9,128_Feeding_habitat_Inland_waters_Shallow_open_water_9,129_Feeding_habitat_Inland_waters_Reeds_and_tall_wet_grassland_9,130_Feeding_habitat_Inland_waters_Low_marshland_and_wet_grassland_9,131_Feeding_habitat_Coastal_Sandy_9,132_Feeding_habitat_Coastal_Rocky_9,133_Feeding_habitat_Coastal_Soft_mud_9,134_Feeding_habitat_Coastal_Saltmarsh_9,135_Feeding_habitat_Coastal_Mangrove_floor_9,136_Feeding_habitat_Marine_Very_cold_pelagic_9,137_Feeding_habitat_Marine_Cold_pelagic_9,138_Feeding_habitat_Marine_Temperate_pelagic_9,139_Feeding_habitat_Marine_Warm_pelagic_9,140_Feeding_habitat_Marine_Cold_inshore_9,141_Feeding_habitat_Marine_Temperate_inshore_9,142_Feeding_habitat_Marine_Warm_inshore_9,143_Feeding_habitat_Other_non-Australian_habitat_9,144_Feeding_habitat_Agricultural_landscapes_9,145_Feeding_habitat_Urban_landscapes_9,146_Breeding_habitat_Arid_shrubland_9,147_Breeding_habitat_Chenopod_shrubland_9,148_Breeding_habitat_Heath_9,149_Breeding_habitat_Triodia_hummock_grassland_9,150_Breeding_habitat_Other_grassland_9,151_Breeding_habitat_Mallee_9,152_Breeding_habitat_Tropical_savanna_woodland_9,153_Breeding_habitat_Temperate_dry_sclerophyll_forest_and_woodland_9,154_Breeding_habitat_Temperate_wet_sclerophyll_forest_and_woodland_9,155_Breeding_habitat_Rainforest_9,156_Breeding_habitat_Mangrove_9,157_Breeding_habitat_inland_wetland_9,158_Breeding_habitat_Beaches_and_sand_cays_9,159_Breeding_habitat_Rocky_coasts_and_islets_9,160_Breeding_habitat_Other_non-Australian_habitats_9,161_Breeding_habitat_Agricultural_lands_9,162_Breeding_habitat_Urban_9,163_Food_Fruit_10,164_Food_Nectar_or_pollen_10,165_Food_Seeds_10,166_Food_Foliage_or_herbs_10,167_Food_Corms_or_tubers,168_Food_Terrestrial_invertebrates_10,169_Food_Terrestrial_vertebrates_10,170_Food_Carrion_10,171_Food_Intertidal_invertebrates_10,172_Food_Fish_or_invertebrates_Marine_10,173_Food_fish_or_invertebrates_Inland_waters_10,174_Feeding_aggregation_Solitary_11,175_Feeding_aggregation_Pairs_11,176_Feeding_aggregation_Flocks_11,177_Mean_Flight_Initiation_Distance_11,178_Clutch_size_average_12,179_Clutch_size_min_12,180_Clutch_size_max_12,181_Egg_length_12,182_Egg_diameter_12,183_Nest_location_Ground_level_12,184_Nest_location_Supported_12,185_Nest_location_Hanging_12,186_Nest_location_Burrow_12,187_Nest_location_Hollow_12,188_Nest_location_Floating_12,189_Nest_aggregation_Solitary_12,190_Nest_aggregation_Colonial_12,191_Nest_aggregation_Parasitic_12,192_Breeding_system_Cooperative_12,193_National_movement_local_dispersal_13,194_National_movement_Partial_migrant_13,195_National_movement_Total_migrant_13,196_National_movement_Nomadic_or_opportunistic_13,197_National_movement_Irruptive_13,198_Nature_of_international_movements_13,199_Mixing_beyond_Australia_13,200_Level_of_international_genetic_exchange_13,201_Level_of_international_genetic_exchange_reliability_13,202_Maximum_time_elapsed_to_recapture_13,203_Maximum_distance_of_recapture_13,204_Number_of_banded_birds_recovered_13,205_Climate_specialisation_14,206_Specialisation_index_14,207_Sensitivity_index_14,208_Area_of_suitable_climate_inside_range_14,209_Area_of_suitable_climate_outside_range_14,210_Percent_of_suitable_climate_currently_inside_range_14,211_Percent_of_suitable_climate_remaining_inside_range_14,212_Inside_Range_10th_percentile_14,213_Inside_Range_90th_percentile_14,214_Percent_of_suitable_climate_remaining_outside_range_14,215_Outside_Range_10th_percentile_14,216_Outside_Range_90th_percentile_14,217_Climate_model_factor_Annual_mean_temperature_14,218_Climate_model_factor_Temperature_seasonality_14,219_Climate_model_factor_Max_temperature_of_warmest_month_14,220_Climate_model_factor_Min_temperature_of_coldest_month_14,221_Climate_model_factor_Annual_precipitation_14,222_Climate_model_factor_Precipitation_seasonality_14,223_Climate_model_factor_Precipitation_of_wettest_quarter_14,224_Climate_model_factor_Precipitation_of_driest_quarter_14,225_Mean_marine_productivity_around_breeding_colonies_14,226_Maximum_marine_productivity_around_breeding_colonies_14,227_Change_in_marine_productivity_around_breeding_colonies_14,228_Change_in_maximum_marine_productivity_around_breeding_colonies_14,229_BirdLife_Australia_Species_Number_15,230_BirdLife_Australia_Taxon_ID_15
393,631,Pomarine Jaeger,Stercorarius,pomarinus,NA,Stercorarius pomarinus,NA,Skuas and Jaegers,Stercorariidae,Charadriiformes,11,12,1,3,0,1,0,1,1,7,1,17,20.3,30.3,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Non-breeding migrant,1,0,0,0,0,0,0,0,1,0,2,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,1,1,not listed,1,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,1,present,probable,present,probable,not listed,NA,present,probable,present,possible,0,0,72,65,78,695,530,917,647,530,797,734,576,917,700,550,850,"HANZAB, del Hoyo et al. (1992-2013)",4.79,4.96,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,1,1,1,NAV,2,1,3,NAV,NAV,1,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,marine inward,1,total,certain,NAV,NAV,NAV,NA,1.07,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945,u945
394,628,South Polar Skua,Catharacta,maccormicki,NA,Catharacta maccormicki,Species from del Hoyo et al. (2014),Skuas and Jaegers,Stercorariidae,Charadriiformes,11,12,1,4,0,1,0,1,1,7,1,17,20.3,30.3,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Vagrant,0,0,0,0,1,0,0,0,1,0,1,LC,NA,Vagrant,NA,Vagrant,NA,Vagrant,NA,Vagrant,NA,not listed,NA,not listed,not listed,1,not listed,1,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,vagrant,NA,vagrant,NA,not listed,NA,vagrant,NA,vagrant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vagrancy,1,total,certain,8410,3924,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979,u979
395,629,Brown Skua,Catharacta,antarcticus,NA,Catharacta antarcticus,Species from del Hoyo et al. (2014),Skuas and Jaegers,Stercorariidae,Charadriiformes,11,12,1,5,0,1,0,0,3,7,1,17,20.3,NA,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,2,2,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,VU,not listed,not listed,VU,not listed,Core,not listed,Core,Core,Core,Core,Core,not listed,not listed,Core,Core,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,present,possible,vagrant,NA,0,0,64,64,64,1760,1220,2210,1700,1250,2150,1870,1430,2180,1720,1220,2210,"HANZAB, del Hoyo et al. (1992-2013)",NAV,NAV,-0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,NAV,2,1,2,NAV,NAV,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,marine outward,1,total,certain,2674,6631,13,NA,1.07,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,980
396,630,Subantarctic Brown Skua,Catharacta,antarcticus,lonnbergi,NA,Subspecies from del Hoyo et al. (2014),Skuas and Jaegers,Stercorariidae,Charadriiformes,11,12,1,5,1,0,1,1,3,7,1,17,NA,23,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,2,2,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,VU,not listed,not listed,VU,not listed,Core,not listed,Core,Core,Core,Core,Core,not listed,not listed,Core,Core,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,present,possible,vagrant,NA,0,0,NA,NA,NA,1760,1250,2210,1700,1250,2150,1870,1430,2180,1720,1250,2210,HANZAB,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine outward,1,total,certain,2674,6631,13,NA,1.07,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,u980
397,634,Common Noddy,Anous,stolidus,NA,Anous stolidus,NA,"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,1,1,0,1,0,0,4,3,24,17,9.3,NA,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,4,4,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,1,1,not listed,1,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,Core,Core,Core,not listed,not listed,not listed,Core,Core,Core,not listed,not listed,Core,Core,Core,Core,1,present,probable,present,probable,present,probable,vagrant,NA,present,possible,0,0,43,40,45,185,150,272,196,172,225,172,164,188,186,150,272,"HANZAB, Urban et al. (1986)",2.23,2.31,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NAV,1,1,2,53.4,36.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,marine outward,1,high,low,5780,1134,95,NA,1.23,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,122
398,635,Indo-Pacific Common Noddy,Anous,stolidus,pileatus,NA,Subspecies from Higgins and Davies (1996),"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,1,1,1,0,1,1,4,3,24,17,NA,12,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,4,4,not listed,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,Core,Core,Core,not listed,not listed,Core,Core,Core,Core,not listed,not listed,Core,Core,Core,Core,1,present,probable,present,probable,present,probable,vagrant,NA,present,possible,0,0,NA,NA,NA,179,164,225,196,172,225,172,164,188,173,NAV,NAV,"HANZAB, del Hoyo et al. (1992-2013)",NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine outward,1,medium,low,NAV,NAV,NAV,NA,1.23,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,u122
399,638,Lesser Noddy,Anous,tenuirostris,NA,Anous tenuirostris,NA,"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,1,2,0,1,0,0,2,3,24,17,9.3,NA,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,4,4,LC,NA,VU,D2,VU,D2,EN,"B2ab(iii,v)",EN,"B2ab(iii,v)",not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,32,29,34,108,NAV,NAV,94.7,NAV,NAV,115,NAV,NAV,112,NAV,NAV,"HANZAB, Urban et al. (1986)",NAV,NAV,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NAV,1,1,1,45.1,31.2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,marine outward,0,nil,high,5460,438,10,NA,1.3,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,575,-10.4,-3.3,123,123
400,639,Houtman Abrolhos Lesser Noddy,Anous,tenuirostris,melanops,NA,Subspecies from Higgins and Davies (1996),"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,1,2,1,0,1,1,2,3,24,17,NA,14.2,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Endemic (breeding only),1,0,0,0,0,0,0,1,0,7,6,not listed,NA,VU,D2,VU,D2,EN,"B2ab(iii,v)",EN,"B2ab(iii,v)",VU,2000,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,EN,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,NA,NA,NA,108,NAV,NAV,92,NAV,NAV,114,NAV,NAV,112,NAV,NAV,HANZAB,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine outward,0,nil,certain,NAV,NAV,NAV,NA,1.3,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,575,-10.4,-3.3,123,u123
401,636,Black Noddy,Anous,minutus,NA,Anous minutus,NA,"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,1,3,0,1,0,0,7,3,24,17,9.3,NA,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,4,4,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,not listed,not listed,not listed,Core,Core,Core,not listed,not listed,not listed,not listed,Core,Core,1,present,probable,present,probable,not listed,NA,vagrant,NA,present,possible,0,0,38,35,40,111,90,144,94,93,95,97.5,90,104,110,98,144,"HANZAB, Urban et al. (1986)",1.51,1.56,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NAV,1,1,1,44.9,31.3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,marine outward,1,high,low,5086,1032,42,NA,1.24,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,124
402,637,Indo-Pacific Black Noddy,Anous,minutus,minutus,NA,Subspecies from Higgins and Davies (1996),"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,1,3,1,0,1,1,7,3,24,17,NA,10.4,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,4,4,not listed,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,not listed,not listed,not listed,Core,Core,Core,not listed,not listed,not listed,not listed,Core,Core,1,present,probable,present,probable,not listed,NA,vagrant,NA,present,possible,0,0,NA,NA,NA,103,90,127,94,93,95,97.5,90,104,110,95,127,HANZAB,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine outward,1,medium,low,NAV,NAV,NAV,NA,1.24,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,u124
403,642,Grey Ternlet,Procelsterna,cerulea,NA,Procelsterna cerulea,NA,"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,2,1,0,1,0,0,3,1,24,17,13.5,NA,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,2,2,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,VU,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,present,possible,present,possible,0,1,28,25,30,56,40,93,57.7,40,87,54.3,40,77,NAV,NAV,NAV,HANZAB,1.12,1.16,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,NAV,1,1,1,42.3,29.2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,marine outward,1,high,low,NAV,NAV,NAV,NA,1.31,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,982
404,643,Western Pacific Grey Ternlet,Procelsterna,cerulea,albivitta,NA,Subspecies from Higgins and Davies (1996),"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,2,1,1,0,1,1,3,1,24,17,NA,16.9,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,2,2,not listed,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,VU,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,present,possible,present,possible,0,1,NA,NA,NA,71.9,57,93,73.1,57,87,71,68,77,71.8,63,93,HANZAB,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine outward,1,medium,low,NAV,NAV,NAV,NA,1.31,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,u982
405,640,White Tern,Gygis,alba,NA,Gygis alba,NA,"Gulls, Terns and Noddies",Laridae,Charadriiformes,11,13,3,1,0,1,0,0,4,2,24,17,10.7,NA,Lari,"Gulls, Terns, Auks, Crab Plover","Gulls, Terns, Auks, Crab Plover",Australian,1,0,0,0,0,0,0,0,0,2,2,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,VU,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,Core,not listed,not listed,not listed,Core,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,vagrant,NA,present,possible,0,1,31,28,33,112,90,142,113,97,142,111,90,135,NAV,NAV,NAV,HANZAB,1.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,NAV,1,1,1,43.1,32.5,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,marine outward,1,high,low,NAV,NAV,NAV,NA,1.29,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,375,-9.4,-1.6,972,972
